typeModification : MODIFICATION/CREATION/SUPPRESSION;id ROP;reference ROP;fibre HS;motif si HS;PTO a creer (oui/non, a preciser en cas de creation de ROP);reference bandeau;reference PTO;statut PTO;type prise;reference prise promoteur;reference logement;id immeuble;reference batiment;reference escalier;reference etage;id PBO;reference PBO;reference cable PBO;couleur tube PBO;couleur fibre PBO;numero fibre tube PBO;numero port PTO;reference PM;reference PMT;localisation PMT;reference cable PM;couleur tube PM;couleur fibre PM;usage operateur;reference module PM;position module PM;client actif
;1921916;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Violet][Bleu];Non;;;;ZM-0780-7206;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-05;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Violet;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Bleu;partage;B2-T2-MODULE-B;2;Oui
;1921920;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Blanc][Blanc];Non;;;;ZM-0780-7514;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-06;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Blanc;Blanc;12;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Rose;partage;B2-T2-MODULE-B;12;Oui
;1907790;[BE-SRO-BPI-7674981-SC-10101284-04][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Orange][Vert];Non;;;;ZM-0780-7283;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-07;352900;BE-SRO-BPI-7674981-SC-10101284-04;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Orange;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-2Bagues;Vert;partage;B2-T2-MODULE-B;15;Oui
;1909140;[BE-SRO-BPI-7674981-SC-10101284-04][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Orange][Blanc];Non;;;;ZM-0780-7261;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-07;352900;BE-SRO-BPI-7674981-SC-10101284-04;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Orange;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-2Bagues;Blanc;partage;B2-T2-MODULE-B;18;Oui
;1909148;[BE-SRO-BPI-7674981-SC-10101284-04][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Orange][Violet];Non;;;;ZM-0780-7305;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-07;352900;BE-SRO-BPI-7674981-SC-10101284-04;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Orange;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-2Bagues;Violet;partage;B2-T2-MODULE-B;17;Non
;1919337;[BE-SRO-BPI-7674981-SC-10101284-04][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Orange][Rouge];Non;;;;ZM-0780-7316;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-07;352900;BE-SRO-BPI-7674981-SC-10101284-04;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Orange;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-2Bagues;Rouge;partage;B2-T2-MODULE-B;13;Oui
;1920530;[BE-SRO-BPI-7674981-SC-10101284-04][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Orange][Bleu];Non;;;;ZM-0780-7272;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-07;352900;BE-SRO-BPI-7674981-SC-10101284-04;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Orange;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-2Bagues;Bleu;partage;B2-T2-MODULE-B;14;Non
;1924620;[BE-SRO-BPI-7674981-SC-10101284-04][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Orange][Jaune];Non;;;;ZM-0780-7294;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-07;352900;BE-SRO-BPI-7674981-SC-10101284-04;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Orange;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-2Bagues;Jaune;partage;B2-T2-MODULE-B;16;Oui
;2216256;[BE-SRO-BPI-7674981-SC-10771078-03][BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN][Rouge][Jaune];Non;;;;ZM-1162-4624;CONSTRUITE;FTTH;;;ID-7668100005N5;BATIMENT-7;ESCALIER-A;ETAGE-RDC;395237;BE-SRO-BPI-7674981-SC-10771078-03;BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN;Rouge;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-2Bagues;Orange;partage;B2-T7-MODULE-E;19;Oui
;2219720;[BE-SRO-BPI-7674981-SC-10771078-03][BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN][Rouge][Blanc];Non;;;;ZM-1162-4613;CONSTRUITE;FTTH;;;ID-7668100005N5;BATIMENT-7;ESCALIER-A;ETAGE-RDC;395237;BE-SRO-BPI-7674981-SC-10771078-03;BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN;Rouge;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-2Bagues;Marron;partage;B2-T7-MODULE-E;21;Oui
;2231522;[BE-SRO-BPI-7674981-SC-10771078-03][BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN][Rouge][Vert];Non;;;;ZM-1162-4679;CONSTRUITE;FTTH;;;ID-7668100005N5;BATIMENT-7;ESCALIER-A;ETAGE-04;395237;BE-SRO-BPI-7674981-SC-10771078-03;BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN;Rouge;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-2Bagues;Blanc;partage;B2-T7-MODULE-E;18;Non
;2240570;[BE-SRO-BPI-7674981-SC-10771078-03][BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN][Bleu][Rouge];Non;;;;ZM-B266-6643;CONSTRUITE;FTTH;;;ID-7668100005N5;BATIMENT-7;ESCALIER-A;ETAGE-04;395237;BE-SRO-BPI-7674981-SC-10771078-03;BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN;Bleu;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-2Bagues;Noir;partage;B2-T7-MODULE-E;22;Oui
;2261230;[BE-SRO-BPI-7674981-SC-10771078-03][BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN][Rouge][Bleu];Non;;;;ZM-1162-4602;CONSTRUITE;FTTH;;;ID-7668100005N5;BATIMENT-7;ESCALIER-A;ETAGE-02;395237;BE-SRO-BPI-7674981-SC-10771078-03;BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN;Rouge;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-2Bagues;Violet;partage;B2-T7-MODULE-E;17;Oui
;2261879;[BE-SRO-BPI-7674981-SC-10771078-03][BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN][Rouge][Rouge];Non;;;;ZM-1162-4657;CONSTRUITE;FTTH;;;ID-7668100005N5;BATIMENT-7;ESCALIER-A;ETAGE-02;395237;BE-SRO-BPI-7674981-SC-10771078-03;BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN;Rouge;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-2Bagues;Jaune;partage;B2-T7-MODULE-E;16;Oui
;2263131;[BE-SRO-BPI-7674981-SC-10771078-03][BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN][Bleu][Bleu];Non;;;;ZM-1162-4668;CONSTRUITE;FTTH;;;ID-7668100005N5;BATIMENT-7;ESCALIER-A;ETAGE-03;395237;BE-SRO-BPI-7674981-SC-10771078-03;BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN;Bleu;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-2Bagues;Turquoise;partage;B2-T7-MODULE-E;23;Oui
;2268524;[BE-SRO-BPI-7674981-SC-10771078-03][BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN][Rouge][Violet];Non;;;;ZM-1162-4591;CONSTRUITE;FTTH;;;ID-7668100005N5;BATIMENT-7;ESCALIER-A;ETAGE-RDC;395237;BE-SRO-BPI-7674981-SC-10771078-03;BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN;Rouge;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-2Bagues;Gris;partage;B2-T7-MODULE-E;20;Oui
;2357765;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Bleu][Blanc];Non;;;;ZM-B402-9950;CONSTRUITE;FTTH;;;ID-7668100005KS;BATIMENT-21;ESCALIER-A;ETAGE-01;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Bleu;Blanc;12;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Violet;partage;B2-T8-MODULE-C;17;Oui
;2357781;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Rouge][Violet];Non;;;;ZM-1503-8958;CONSTRUITE;FTTH;;;ID-7668100005KS;BATIMENT-21;ESCALIER-A;ETAGE-02;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Rouge;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Gris-3Bagues;Turquoise;partage;B2-T8-MODULE-D;23;Oui
;2358068;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Rouge][Vert];Non;;;;ZM-1503-8914;CONSTRUITE;FTTH;;;ID-7668100005KS;BATIMENT-21;ESCALIER-A;ETAGE-01;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Rouge;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Gris-3Bagues;Marron;partage;B2-T8-MODULE-D;21;Non
;2362724;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Rouge][Rouge];Non;;;;;;;;;;;;;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Rouge;Rouge;1;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Gris-3Bagues;Orange;partage;B2-T8-MODULE-D;19;Non
;2362738;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Bleu][Rouge];Non;;;;ZM-1503-8980;CONSTRUITE;FTTH;;;ID-7668100005KS;BATIMENT-21;ESCALIER-A;ETAGE-03;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Bleu;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Rouge;partage;B2-T8-MODULE-E;1;Oui
;2367529;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Bleu][Bleu];Non;;;;ZM-1503-8991;CONSTRUITE;FTTH;;;ID-7668100005KS;BATIMENT-21;ESCALIER-A;ETAGE-03;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Bleu;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Bleu;partage;B2-T8-MODULE-E;2;Oui
;2368450;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Bleu][Jaune];Non;;;;ZM-1503-9013;CONSTRUITE;FTTH;;;ID-7668100005KS;BATIMENT-21;ESCALIER-A;ETAGE-04;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Bleu;Jaune;10;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Jaune;partage;B2-T8-MODULE-E;4;Oui
;2370907;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Bleu][Vert];Non;;;;ZM-1503-9002;CONSTRUITE;FTTH;;;ID-7668100005KS;BATIMENT-21;ESCALIER-A;ETAGE-04;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Bleu;Vert;9;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Marron-3Bagues;Vert;partage;B2-T8-MODULE-E;3;Non
;2371892;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Rouge][Blanc];Non;;;;ZM-1503-8969;CONSTRUITE;FTTH;;;ID-7668100005KS;BATIMENT-21;ESCALIER-A;ETAGE-02;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Rouge;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Gris-3Bagues;Rose;partage;B2-T8-MODULE-D;24;Oui
;2373391;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Rouge][Jaune];Non;;;;;;;;;;;;;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Rouge;Jaune;4;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Gris-3Bagues;Noir;partage;B2-T8-MODULE-D;22;Non
;2373397;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Rouge][Bleu];Non;;;;;;;;;;;;;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Rouge;Bleu;2;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Gris-3Bagues;Gris;partage;B2-T8-MODULE-D;20;Non
;5474225;[BE-SRO-BPI-7674981-SC-11324460-01][BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN][Bleu][Violet];Non;;;;ZM-1503-9134;CONSTRUITE;FTTH;;;ID-7668100005KS;BATIMENT-21;ESCALIER-A;ETAGE-02;393299;BE-SRO-BPI-7674981-SC-11324460-01;BI-21-RUE-CLAUDINE-GUERIN -1 / BE-01 / SOTTEVILLE-LES-ROUEN;Bleu;Violet;11;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Jaune;partage;B2-T8-MODULE-C;16;Oui
;2268531;[BE-SRO-BPI-7674981-SC-10771078-03][BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN][Bleu][Jaune];Non;;;;;;;;;;;;;395237;BE-SRO-BPI-7674981-SC-10771078-03;BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN;Bleu;Jaune;10;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Turquoise-2Bagues;Rouge;partage;B2-T7-MODULE-F;1;Non
;2283442;[BE-SRO-BPI-7674981-SC-10771078-03][BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN][Bleu][Vert];Non;;;;;;;;;;;;;395237;BE-SRO-BPI-7674981-SC-10771078-03;BI-5-CLAUDINE-GUERIN-1 / BE-03 / SOTTEVILLE-LES-ROUEN;Bleu;Vert;9;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Pale-2Bagues;Rose;partage;B2-T7-MODULE-E;24;Non
;1878083;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Bleu-Bague][Blanc];Non;;;;ZM-6943-3221;CONSTRUITE;FTTH;;;ID-7668100005KR;BATIMENT-3;ESCALIER-A;ETAGE-01;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Bleu-Bague;Blanc;12;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Rose;partage;B2-T1-MODULE-C;24;Oui
;1880518;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Rouge-Bague][Blanc];Non;;;;;;;;;;;;;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Rouge-Bague;Blanc;6;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Blanc;partage;B2-T1-MODULE-C;18;Non
;1881963;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Bleu-Bague][Rouge];Non;;;;ZM-B285-1069;CONSTRUITE;FTTH;;;ID-7668100005KR;BATIMENT-3;ESCALIER-A;ETAGE-RDC;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Bleu-Bague;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Orange;partage;B2-T1-MODULE-C;19;Oui
;1881986;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Bleu-Bague][Jaune];Non;;;;ZM-6943-3199;CONSTRUITE;FTTH;;;ID-7668100005KR;BATIMENT-3;ESCALIER-A;ETAGE-01;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Bleu-Bague;Jaune;10;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Noir;partage;B2-T1-MODULE-C;22;Oui
;1886276;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Bleu-Bague][Vert];Non;;;;ZM-6943-3067;CONSTRUITE;FTTH;;;ID-7668100005KR;BATIMENT-3;ESCALIER-A;ETAGE-02;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Bleu-Bague;Vert;9;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Marron;partage;B2-T1-MODULE-C;21;Oui
;1887113;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Bleu-Bague][Bleu];Non;;;;ZM-6943-3133;CONSTRUITE;FTTH;;;ID-7668100005KR;BATIMENT-3;ESCALIER-A;ETAGE-RDC;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Bleu-Bague;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Gris;partage;B2-T1-MODULE-C;20;Oui
;1891570;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Rouge-Bague][Violet];Non;;;;ZM-6943-3111;CONSTRUITE;FTTH;;;ID-7668100005KR;BATIMENT-3;ESCALIER-A;ETAGE-RDC;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Rouge-Bague;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Violet;partage;B2-T1-MODULE-C;17;Oui
;1893063;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Rouge-Bague][Rouge];Non;;;;ZM-6943-3045;CONSTRUITE;FTTH;;;ID-7668100005KR;BATIMENT-3;ESCALIER-A;ETAGE-RDC;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Rouge-Bague;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Rouge;partage;B2-T1-MODULE-C;13;Oui
;1895534;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Bleu-Bague][Violet];Non;;;;ZM-B397-1419;CONSTRUITE;FTTH;;;ID-7668100005KR;BATIMENT-3;ESCALIER-A;ETAGE-RDC;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Bleu-Bague;Violet;11;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Turquoise;partage;B2-T1-MODULE-C;23;Oui
;1895538;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Rouge-Bague][Jaune];Non;;;;ZM-6943-3089;CONSTRUITE;FTTH;;;ID-7668100005KR;BATIMENT-3;ESCALIER-A;ETAGE-RDC;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Rouge-Bague;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Jaune;partage;B2-T1-MODULE-C;16;Oui
;1905220;[BE-SRO-BPI-7674981-SC-119691645-01][BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Rouge-Bague][Vert];Non;;;;ZM-B176-4720;CONSTRUITE;FTTH;;;ID-7668100005KR;BATIMENT-3;ESCALIER-A;ETAGE-RDC;416443;BE-SRO-BPI-7674981-SC-119691645-01;BI-3-JULES-GUESDE-1 / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Rouge-Bague;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Blanc-Bague;Vert;partage;B2-T1-MODULE-C;15;Non
